time,x_actual_x,x_actual_y,x_actual_z,x_desired_x,x_desired_y,x_desired_z,x_d_actual_x,x_d_actual_y,x_d_actual_z,x_d_desired_x,x_d_desired_y,x_d_desired_z,force,force_error,stiffness,dotproduct
0.2447815,-0.3492905,1.152563,-0.3047807,-0.3172949,1.206894,-0.3151109,-0.007014484,-0.03212531,-0.01718837,-0.02928708,-0.03972443,-0.0005639458,0,0,0,0,-10,0.02005272,255,0
0.2670135,-0.3492333,1.151976,-0.3050372,-0.3178113,1.206477,-0.3146251,-0.007454886,-0.0627116,-0.03078447,-0.04891065,-0.05676124,0.01076652,0,0,0,0,-10,0.02021626,255,0
0.2879791,-0.3490147,1.151662,-0.3050599,-0.3179751,1.206605,-0.3138201,0.002543173,-0.02613183,-0.01141378,-0.02297872,-0.01856331,0.02161299,0,0,0,0,-10,0.02038525,255,0
0.3105927,-0.3485951,1.151655,-0.3048416,-0.3177261,1.207221,-0.3126554,0.01053539,-0.01511949,-0.001091452,-0.007891486,0.006192555,0.03879538,0,0,0,0,-10,0.02050472,255,0
0.333847,-0.3475204,1.152094,-0.3040181,-0.3166406,1.209024,-0.31043,0.01864142,-0.0003283898,0.009698093,0.01106329,0.02737818,0.05174523,0,0,0,0,-10,0.02060336,255,0
0.3550873,-0.346067,1.152979,-0.3029346,-0.3152311,1.211221,-0.3083049,0.04612547,0.018838,0.03534299,0.04658977,0.07737803,0.09551255,0,0,0,0,-10,0.02076763,255,0
0.3795013,-0.3437113,1.15463,-0.3013056,-0.3131277,1.21458,-0.305427,0.06867199,0.04181124,0.05119525,0.06659776,0.1037874,0.1004106,0,0,0,0,-10,0.02119425,255,0
0.4008789,-0.3410369,1.156577,-0.2993777,-0.3108594,1.218248,-0.3024551,0.09419329,0.0660416,0.06513594,0.08410354,0.1343044,0.1150735,0,0,0,0,-10,0.02232353,255,0
0.4218597,-0.3376971,1.159062,-0.2968667,-0.30776,1.223451,-0.2984604,0.1279368,0.09313983,0.09222171,0.1085111,0.1754676,0.1421647,0,0,0,0,-10,0.0239997,255,0
0.4436188,-0.333871,1.162018,-0.2938647,-0.3046413,1.229216,-0.2943716,0.1596462,0.1187603,0.120031,0.1481526,0.2487464,0.1909561,0,0,0,0,-10,0.02659071,255,0
0.4660187,-0.3301198,1.165097,-0.2908413,-0.3019885,1.234826,-0.2905954,0.1764602,0.1363366,0.1384533,0.1438358,0.2658669,0.1885721,0,0,0,0,-10,0.03011175,255,0
0.488205,-0.3251601,1.169378,-0.2865624,-0.2987524,1.242835,-0.2852298,0.1652136,0.1356109,0.133159,0.1168384,0.2470966,0.1663175,0,0,0,0,-10,0.0340208,255,0
0.5105743,-0.3204402,1.17369,-0.2820932,-0.2963863,1.250532,-0.2801732,0.2238548,0.1932087,0.193128,0.1460607,0.3614519,0.242174,0,0,0,0,-10,0.03970086,255,0
0.5355072,-0.3167865,1.177253,-0.2782212,-0.295086,1.257061,-0.2759001,0.2091428,0.1910708,0.1980329,0.1048428,0.3410719,0.224064,0,0,0,0,-10,0.04557109,255,0
0.5551453,-0.3130974,1.181277,-0.2736523,-0.2945669,1.265665,-0.2704762,0.1459178,0.1423199,0.1546361,0.05192861,0.2607356,0.1706515,0,0,0,0,-10,0.0504423,255,0
0.5774689,-0.3110094,1.183922,-0.2705745,-0.2949737,1.270275,-0.2675667,0.1893246,0.2065021,0.234479,0.02664326,0.4415745,0.2783563,0,0,0,0,-10,0.05577803,255,0
0.6000977,-0.3089942,1.187087,-0.2667177,-0.2964676,1.276137,-0.2634584,0.09430861,0.1194381,0.1390097,-0.01837364,0.2082238,0.1314126,0,0,0,0,-10,0.05909626,255,0
0.6216278,-0.3076494,1.190153,-0.2622703,-0.2991613,1.2815,-0.2590446,0.08893492,0.1396833,0.1702073,-0.06593014,0.2587069,0.1813052,0,0,0,0,-10,0.06278393,255,0
0.644104,-0.3074621,1.192228,-0.2582075,-0.3031954,1.286086,-0.2541918,0.0628622,0.1433443,0.207895,-0.1259139,0.250691,0.2063235,0,0,0,0,-10,0.06620429,255,0
0.6682434,-0.3083967,1.19346,-0.2540203,-0.3081583,1.28958,-0.2493471,0.00836502,0.09269555,0.1814982,-0.1802174,0.2048718,0.2167929,0,0,0,0,-10,0.06844564,255,0
0.6896667,-0.3110811,1.193919,-0.2487062,-0.3151121,1.292341,-0.2436385,-0.03864107,0.0509168,0.1731319,-0.2052075,0.1444696,0.2003155,0,0,0,0,-10,0.06983238,255,0
0.7106628,-0.3142614,1.193332,-0.2445694,-0.3218827,1.293926,-0.2384477,-0.1253912,0.02143287,0.2482292,-0.3248174,0.1289703,0.2666579,0,0,0,0,-10,0.0705467,255,0
0.7318115,-0.3194492,1.191615,-0.2391182,-0.3301501,1.295286,-0.2318889,-0.1502737,-0.02772959,0.1954646,-0.3199154,0.07489748,0.2452629,0,0,0,0,-10,0.07047179,255,0
0.7556,-0.3240064,1.189821,-0.2348126,-0.3366598,1.296078,-0.2266104,-0.2389236,-0.07905833,0.2510541,-0.3807537,0.06263725,0.3020659,0,0,0,0,-10,0.07016036,255,0
0.7830048,-0.3297728,1.187511,-0.2297094,-0.3443441,1.296744,-0.2204034,-0.197263,-0.07766058,0.1863751,-0.2817841,0.03428418,0.2284898,0,0,0,0,-10,0.07017326,255,0
0.8031006,-0.3360812,1.184978,-0.2244064,-0.3521788,1.297367,-0.2140777,-0.181424,-0.07268288,0.1605557,-0.2417637,0.02092835,0.1952862,0,0,0,0,-10,0.07073982,255,0
0.81987,-0.3425283,1.182555,-0.2192181,-0.3603617,1.29795,-0.2075046,-0.3971448,-0.1594696,0.3338512,-0.4932325,0.0392201,0.3982311,0,0,0,0,-10,0.07210678,255,0
0.8418884,-0.3458243,1.181426,-0.2166591,-0.3651542,1.298305,-0.2036786,-0.3908617,-0.1468692,0.3145453,-0.4960919,0.03537668,0.3984989,0,0,0,0,-10,0.07427985,255,0
0.8644257,-0.353485,1.179234,-0.2110355,-0.374701,1.298965,-0.1962437,-0.1457529,-0.04994307,0.11316,-0.2119325,0.01568299,0.1691891,0,0,0,0,-10,0.07565419,255,0
0.8877411,-0.3591247,1.178025,-0.2072018,-0.380785,1.299332,-0.1916484,-0.3450521,-0.09871671,0.2532968,-0.4300056,0.02973046,0.3348824,0,0,0,0,-10,0.07934642,255,0
0.9093323,-0.3677452,1.176856,-0.2018798,-0.3906478,1.299751,-0.1844229,-0.2436398,-0.05224127,0.1656229,-0.2628363,0.0158619,0.1985209,0,0,0,0,-10,0.08239296,255,0
0.9322968,-0.3740424,1.176499,-0.1983876,-0.398039,1.299994,-0.1792552,-0.3923286,-0.05321723,0.2422092,-0.4488661,0.01905924,0.3288439,0,0,0,0,-10,0.08736382,255,0
0.9546661,-0.3820009,1.176641,-0.1944539,-0.4066495,1.300168,-0.1735833,-0.2745797,-0.01553144,0.1522736,-0.3222799,0.0105934,0.225328,0,0,0,0,-10,0.0911422,255,0
0.9754028,-0.3892257,1.177212,-0.1913043,-0.4145205,1.300284,-0.1687005,-0.3589596,0.006409153,0.1774239,-0.3883667,0.007866268,0.2558258,0,0,0,0,-10,0.09597975,255,0
0.9988861,-0.3955667,1.178075,-0.1888184,-0.4212219,1.300354,-0.1647323,-0.3423589,0.02701329,0.149251,-0.3729819,0.005485132,0.2313782,0,0,0,0,-10,0.1004006,255,0
1.019745,-0.4033771,1.179464,-0.1860484,-0.4302813,1.30048,-0.1596632,-0.2730397,0.03719407,0.1070395,-0.2885569,0.003033632,0.1708689,0,0,0,0,-10,0.1043077,255,0
1.045471,-0.4103321,1.180984,-0.1838343,-0.4375052,1.30054,-0.1559151,-0.363025,0.06455563,0.1287456,-0.4210757,0.005856605,0.2356078,0,0,0,0,-10,0.1091695,255,0
1.064804,-0.4205447,1.183583,-0.1809947,-0.4469153,1.300581,-0.1514584,-0.2762441,0.06036932,0.08794507,-0.2869235,0.002367424,0.1488707,0,0,0,0,-10,0.1135177,255,0
1.087601,-0.4266297,1.185334,-0.1795059,-0.453598,1.300514,-0.1485025,-0.5290838,0.1346653,0.1471097,-0.4875139,0.002112154,0.2308887,0,0,0,0,-10,0.1198809,255,0
1.109268,-0.4375015,1.188627,-0.1771371,-0.4644828,1.300338,-0.1440822,-0.2707312,0.07786512,0.06623653,-0.2973219,-0.002980737,0.1315104,0,0,0,0,-10,0.1236485,255,0
1.131653,-0.4464274,1.1915,-0.175483,-0.4727424,1.300043,-0.1411836,-0.4996439,0.1513576,0.1088655,-0.5002452,-0.008064516,0.2031496,0,0,0,0,-10,0.1303546,255,0
1.15387,-0.4589047,1.195754,-0.1736574,-0.4843718,1.299441,-0.1377099,-0.3899792,0.125526,0.07227083,-0.3608672,-0.01288542,0.1266406,0,0,0,0,-10,0.135755,255,0
1.175232,-0.4675971,1.198891,-0.1726983,-0.4929339,1.298939,-0.1354295,-0.5750428,0.1960432,0.08413546,-0.5359666,-0.02777228,0.1600931,0,0,0,0,-10,0.1429734,255,0
1.19725,-0.4767838,1.202333,-0.1718868,-0.5015801,1.298388,-0.1332569,-0.4008923,0.1446659,0.04423601,-0.3948776,-0.02312412,0.1051719,0,0,0,0,-10,0.1476973,255,0
1.220306,-0.4859647,1.205829,-0.1712081,-0.5098685,1.297847,-0.1312698,-0.4192622,0.1571041,0.03703321,-0.3945965,-0.02514036,0.09915238,0,0,0,0,-10,0.1523894,255,0
1.24205,-0.4958855,1.209741,-0.1706015,-0.5200586,1.297244,-0.1289576,-0.3995217,0.1521466,0.02953291,-0.3606823,-0.02355681,0.08647182,0,0,0,0,-10,0.1567547,255,0
1.264053,-0.5044883,1.213283,-0.1701598,-0.5291242,1.29682,-0.1268425,-0.4468508,0.1761974,0.02732496,-0.458983,-0.02718535,0.1041479,0,0,0,0,-10,0.1609747,255,0
1.291443,-0.5127724,1.216771,-0.1697234,-0.5380605,1.296586,-0.124658,-0.3917936,0.1613262,0.02011488,-0.4128708,-0.01930051,0.09632611,0,0,0,0,-10,0.1641001,255,0
1.310303,-0.5235302,1.221373,-0.1689851,-0.5499532,1.296632,-0.1214531,-0.2999482,0.1262819,0.01580197,-0.3235627,-0.008464261,0.07909401,0,0,0,0,-10,0.1666271,255,0
1.335648,-0.5316288,1.224921,-0.1681486,-0.5595227,1.296945,-0.1186061,-0.5053959,0.2161794,0.03468302,-0.5587113,0.002144937,0.1505656,0,0,0,0,-10,0.1692002,255,0
1.355988,-0.5389377,1.228046,-0.1671566,-0.570121,1.297473,-0.1153615,-0.3552517,0.1556434,0.03669365,-0.4197755,0.01373724,0.1248876,0,0,0,0,-10,0.1706229,255,0
1.375076,-0.5463767,1.231041,-0.1659039,-0.5791813,1.298021,-0.1125994,-0.3650915,0.1561011,0.04955459,-0.5294011,0.02636719,0.1620707,0,0,0,0,-10,0.1716044,255,0
1.399277,-0.5509475,1.232735,-0.1650438,-0.5863613,1.298517,-0.1104419,-0.3903279,0.1571757,0.06572758,-0.4753959,0.02878553,0.1449284,0,0,0,0,-10,0.1723941,255,0
1.420029,-0.5594051,1.235547,-0.1633222,-0.5980054,1.299383,-0.10701,-0.1895916,0.07022844,0.03567544,-0.2978194,0.02056962,0.08949021,0,0,0,0,-10,0.172799,255,0
1.443115,-0.5688276,1.238182,-0.1612991,-0.6108656,1.300407,-0.1033505,-0.4108773,0.1366464,0.08363834,-0.5656824,0.04203924,0.1667265,0,0,0,0,-10,0.1733968,255,0
1.464676,-0.5777518,1.240279,-0.1593957,-0.6224148,1.301383,-0.1002958,-0.4078677,0.114045,0.08757327,-0.5566742,0.04433104,0.158407,0,0,0,0,-10,0.1738219,255,0
1.487045,-0.5845258,1.241677,-0.1580195,-0.6323097,1.302208,-0.09786677,-0.4055863,0.09529408,0.08650637,-0.5248895,0.0443828,0.138829,0,0,0,0,-10,0.1739356,255,0
1.50795,-0.5919009,1.243011,-0.1566344,-0.6417556,1.30303,-0.09569579,-0.3082954,0.06365018,0.06263021,-0.4503255,0.0375434,0.1105496,0,0,0,0,-10,0.1739839,255,0
1.530884,-0.5987091,1.244114,-0.155471,-0.6501551,1.303773,-0.09389025,-0.3497337,0.06324055,0.06568266,-0.4479355,0.03899466,0.1029503,0,0,0,0,-10,0.1740317,255,0
1.55397,-0.6064433,1.245302,-0.1542802,-0.6601274,1.304654,-0.09189481,-0.2923877,0.04737672,0.04996723,-0.3607266,0.03187459,0.07754137,0,0,0,0,-10,0.1740296,255,0
1.575562,-0.6169356,1.246773,-0.1528951,-0.6721566,1.305672,-0.08969527,-0.3450423,0.05301225,0.05312394,-0.4448923,0.03931778,0.08902209,0,0,0,0,-10,0.1739196,255,0
1.597717,-0.6230816,1.24756,-0.1521912,-0.6793463,1.306284,-0.08847994,-0.4839022,0.06784944,0.06387997,-0.554781,0.04693548,0.1014415,0,0,0,0,-10,0.1735979,255,0
1.621887,-0.6343077,1.248943,-0.1510704,-0.6903143,1.307192,-0.08679509,-0.2772066,0.03546542,0.03175004,-0.324286,0.02763679,0.05481654,0,0,0,0,-10,0.1733284,255,0
1.642288,-0.6443743,1.250128,-0.1502242,-0.7015097,1.308128,-0.08526683,-0.4644665,0.05721275,0.04637192,-0.4537859,0.03755327,0.06970831,0,0,0,0,-10,0.1726572,255,0
1.665329,-0.6532632,1.251119,-0.149616,-0.7101116,1.308834,-0.08422232,-0.4971535,0.05852016,0.04178834,-0.5529007,0.04624505,0.0754757,0,0,0,0,-10,0.1718765,255,0
1.688095,-0.6613118,1.252002,-0.1491518,-0.7177559,1.309441,-0.08339196,-0.376563,0.04198651,0.02576559,-0.3644074,0.02987132,0.04424895,0,0,0,0,-10,0.1710442,255,0
1.710815,-0.6728376,1.253233,-0.1486297,-0.7287709,1.310296,-0.08235705,-0.3642794,0.03997971,0.02100958,-0.3459756,0.02747324,0.03758147,0,0,0,0,-10,0.1701806,255,0
1.731766,-0.6825806,1.254275,-0.1482881,-0.7373305,1.310946,-0.08167154,-0.5015615,0.05358773,0.02272161,-0.4793352,0.03722091,0.045036,0,0,0,0,-10,0.1687729,255,0
1.755402,-0.6932334,1.255402,-0.1480047,-0.7472443,1.311611,-0.0810135,-0.4633669,0.04951696,0.01624297,-0.4070863,0.03089282,0.03260216,0,0,0,0,-10,0.1674408,255,0
1.77594,-0.706579,1.256665,-0.1477461,-0.7593566,1.312266,-0.0803743,-0.4478156,0.04738614,0.01191669,-0.4167485,0.02798769,0.02766196,0,0,0,0,-10,0.1658623,255,0
1.797897,-0.7145301,1.257349,-0.1476175,-0.7662979,1.312536,-0.08009803,-0.6526965,0.06175373,0.01264576,-0.5923799,0.03201376,0.03126166,0,0,0,0,-10,0.1638151,255,0
1.820175,-0.7234501,1.258047,-0.1474929,-0.7745366,1.312778,-0.07984221,-0.3571501,0.03073595,0.005777716,-0.3117959,0.01211232,0.01240951,0,0,0,0,-10,0.1625798,255,0
1.843033,-0.7328614,1.258719,-0.1473818,-0.7832823,1.31292,-0.07967377,-0.4090847,0.03203727,0.00571313,-0.3778374,0.01114197,0.01173242,0,0,0,0,-10,0.1611913,255,0
1.866058,-0.7430292,1.259358,-0.1473068,-0.7922217,1.312942,-0.07960284,-0.4076545,0.02907613,0.004812459,-0.378821,0.006129172,0.007296142,0,0,0,0,-10,0.1597237,255,0
1.894058,-0.7534224,1.25991,-0.1473145,-0.8017119,1.312841,-0.07964629,-0.3961709,0.02491454,0.002921559,-0.3483088,0.0008499926,0.002763637,0,0,0,0,-10,0.1581266,255,0
1.910156,-0.7645574,1.260368,-0.1474309,-0.8115311,1.312611,-0.07988,-0.3985541,0.02117923,-0.0002971401,-0.3639258,-0.003853679,-0.00166627,0,0,0,0,-10,0.1564591,255,0
1.93364,-0.7740887,1.26064,-0.1476626,-0.8204886,1.312276,-0.08027518,-0.7112459,0.02920169,-0.007431774,-0.6272044,-0.01474172,-0.01492827,0,0,0,0,-10,0.154635,255,0
1.955643,-0.7825298,1.260808,-0.1479979,-0.8290674,1.311875,-0.08079058,-0.4098717,0.01170337,-0.009965551,-0.3851937,-0.01439468,-0.01699373,0,0,0,0,-10,0.1530092,255,0
1.977173,-0.7899154,1.260917,-0.1483986,-0.835995,1.311497,-0.08131605,-0.3828368,0.00765571,-0.01520329,-0.3890814,-0.01815528,-0.02337532,0,0,0,0,-10,0.1514884,255,0
1.998672,-0.7991872,1.260982,-0.1490701,-0.844478,1.310972,-0.08208352,-0.3474684,0.005126077,-0.01885544,-0.3259209,-0.01781788,-0.02472182,0,0,0,0,-10,0.1500847,255,0
2.019943,-0.8098616,1.260929,-0.1500793,-0.8555187,1.310214,-0.08327246,-0.4210927,0.002929011,-0.03049744,-0.3852678,-0.02382731,-0.03485577,0,0,0,0,-10,0.1482105,255,0
2.044617,-0.8171201,1.26083,-0.1508937,-0.8626124,1.309689,-0.08415538,-0.5095081,-0.002526402,-0.04816665,-0.5269938,-0.03617193,-0.05675016,0,0,0,0,-10,0.1459053,255,0
2.065079,-0.8258106,1.260659,-0.1520114,-0.871745,1.308938,-0.0854336,-0.2939996,-0.004022134,-0.03298826,-0.2873242,-0.02128882,-0.03576222,0,0,0,0,-10,0.1442601,255,0
2.086792,-0.8318797,1.260504,-0.1528984,-0.8784195,1.308339,-0.08647478,-0.4160256,-0.008172023,-0.05350621,-0.4371918,-0.03593522,-0.06119031,0,0,0,0,-10,0.142201,255,0
2.108719,-0.8384912,1.260306,-0.1539538,-0.8856672,1.307674,-0.08768928,-0.2880159,-0.007342958,-0.04209472,-0.31674,-0.02841012,-0.0494094,0,0,0,0,-10,0.1406939,255,0
2.131622,-0.8452584,1.26008,-0.1551206,-0.8928013,1.307028,-0.08893865,-0.299854,-0.00899654,-0.0478644,-0.3287116,-0.03017409,-0.05508218,0,0,0,0,-10,0.1389989,255,0
2.153137,-0.8528497,1.259786,-0.1565135,-0.9011577,1.30626,-0.09052664,-0.2952704,-0.009872254,-0.05091128,-0.3112777,-0.02819678,-0.05451325,0,0,0,0,-10,0.1372166,255,0
2.175079,-0.8592082,1.25951,-0.1577629,-0.9085906,1.305574,-0.09205645,-0.3589466,-0.01388889,-0.06585949,-0.3951288,-0.03628923,-0.0750868,0,0,0,0,-10,0.1351861,255,0
2.197952,-0.8650631,1.259237,-0.1589715,-0.9153788,1.30492,-0.09351295,-0.2825159,-0.01224047,-0.05551377,-0.3302516,-0.03050848,-0.0679714,0,0,0,0,-10,0.1334486,255,0
2.219238,-0.8725893,1.258838,-0.1605643,-0.9230592,1.304169,-0.09526199,-0.2564913,-0.01199553,-0.05294849,-0.2973737,-0.02861798,-0.06380557,0,0,0,0,-10,0.1318298,255,0
2.241974,-0.8774614,1.258551,-0.1616011,-0.9284495,1.303646,-0.09656423,-0.3597625,-0.01907253,-0.07613626,-0.3671362,-0.03592268,-0.08360685,0,0,0,0,-10,0.1297713,255,0
2.265106,-0.8849385,1.258095,-0.1631784,-0.9359496,1.302955,-0.09842771,-0.2124423,-0.01248545,-0.04520646,-0.2350325,-0.02280335,-0.05678227,0,0,0,0,-10,0.1284721,255,0
2.288879,-0.892302,1.257619,-0.1646559,-0.9430811,1.302296,-0.1002771,-0.3230188,-0.01969347,-0.06814437,-0.3240128,-0.02985951,-0.08050428,0,0,0,0,-10,0.1265539,255,0
2.316986,-0.8972391,1.257256,-0.1656218,-0.9485936,1.301771,-0.101781,-0.1982622,-0.01282932,-0.03978148,-0.1920193,-0.01772738,-0.04979426,0,0,0,0,-10,0.1248215,255,0
2.353394,-0.9048271,1.256645,-0.1670923,-0.9563525,1.300909,-0.1040211,-0.1324431,-0.009740842,-0.02590949,-0.1478763,-0.0140964,-0.04034326,0,0,0,0,-10,0.1237346,255,0
2.387802,-0.9167962,1.255375,-0.1693345,-0.9678721,1.299233,-0.1076925,-0.2213124,-0.01782237,-0.04289052,-0.2262965,-0.02513768,-0.06533711,0,0,0,0,-10,0.1221593,255,0
2.432144,-0.9254833,1.254143,-0.1709929,-0.9756972,1.297786,-0.1104451,-0.3228009,-0.03423676,-0.06047132,-0.3106787,-0.04520319,-0.0990146,0,0,0,0,-10,0.1199595,255,0
2.462311,-0.9366664,1.252167,-0.1732994,-0.9859023,1.295472,-0.114403,-0.2376128,-0.03371505,-0.0453588,-0.2140351,-0.03957768,-0.0752915,0,0,0,0,-10,0.1184856,255,0
2.480377,-0.9437856,1.250781,-0.1749414,-0.9928293,1.293745,-0.1172836,-0.7136228,-0.1260422,-0.1471899,-0.6512179,-0.147692,-0.2525636,0,0,0,0,-10,0.116596,255,0
2.504562,-0.9474416,1.250061,-0.1758294,-0.9966078,1.292709,-0.118926,-0.4207091,-0.08192206,-0.0970328,-0.4093497,-0.1020415,-0.1702266,0,0,0,0,-10,0.1153314,255,0
2.526215,-0.9556315,1.248389,-0.1779423,-1.003444,1.290591,-0.1221066,-0.1488184,-0.02930901,-0.03614616,-0.1538043,-0.04218265,-0.06685753,0,0,0,0,-10,0.114676,255,0
2.549911,-0.9600714,1.247441,-0.1791466,-1.007173,1.289355,-0.123906,-0.3729912,-0.07613251,-0.09622568,-0.311349,-0.09644827,-0.1448516,0,0,0,0,-10,0.1131817,255,0
2.571869,-0.9651904,1.246348,-0.1805329,-1.011552,1.287902,-0.1260564,-0.191937,-0.04102078,-0.05206444,-0.1611766,-0.05340431,-0.07778745,0,0,0,0,-10,0.1123704,255,0
2.592621,-0.971665,1.245024,-0.1822164,-1.01649,1.28613,-0.1285983,-0.229936,-0.04908114,-0.06226975,-0.1967154,-0.0653005,-0.09659334,0,0,0,0,-10,0.1114956,255,0
2.614182,-0.9759592,1.244126,-0.183386,-1.019504,1.284901,-0.1302719,-0.3039516,-0.06216982,-0.07903161,-0.2318119,-0.08315612,-0.1193309,0,0,0,0,-10,0.1105627,255,0
2.63649,-0.9795686,1.243333,-0.1843278,-1.022013,1.283785,-0.1317393,-0.2014501,-0.04211592,-0.05486646,-0.1414023,-0.05765144,-0.07850808,0,0,0,0,-10,0.1099509,255,0
2.658691,-0.9835019,1.2424,-0.1853116,-1.024401,1.282647,-0.1332945,-0.1638136,-0.03597321,-0.04274693,-0.113871,-0.0506514,-0.06659832,0,0,0,0,-10,0.1095078,255,0
2.682266,-0.9869108,1.241525,-0.1861494,-1.026291,1.281605,-0.1348308,-0.1770395,-0.04201902,-0.04427799,-0.107497,-0.05122124,-0.07000129,0,0,0,0,-10,0.109091,255,0
2.704086,-0.9909261,1.240445,-0.1872216,-1.028017,1.280436,-0.1367567,-0.1444151,-0.03705256,-0.03549208,-0.08006929,-0.04417825,-0.06508565,0,0,0,0,-10,0.1087622,255,0
2.72554,-0.9936323,1.239721,-0.1880702,-1.0291,1.279598,-0.1383966,-0.1845361,-0.04963074,-0.04928011,-0.07930838,-0.05370135,-0.08850971,0,0,0,0,-10,0.1083221,255,0
2.748398,-0.9960101,1.239087,-0.1889693,-1.02972,1.278948,-0.1399581,-0.1245446,-0.03331285,-0.03905153,-0.04984858,-0.03859068,-0.07547237,0,0,0,0,-10,0.1079338,255,0
2.771072,-0.998104,1.238593,-0.1899666,-1.029893,1.27843,-0.1417305,-0.1048642,-0.02796412,-0.03965133,-0.02734901,-0.02864759,-0.06886408,0,0,0,0,-10,0.1074682,255,0
2.792358,-0.9998136,1.238335,-0.1912829,-1.029308,1.278196,-0.1440551,-0.0932906,-0.02200884,-0.04443193,-0.007685035,-0.02308166,-0.07896414,0,0,0,0,-10,0.1069009,255,0
2.814804,-1.000631,1.238412,-0.1925606,-1.028338,1.278321,-0.1459176,-0.07991096,-0.01206424,-0.0615304,0.02732703,-0.01092747,-0.1086645,0,0,0,0,-10,0.1060287,255,0
2.837601,-1.000794,1.238853,-0.1942869,-1.026617,1.278812,-0.14831,-0.03580381,0.003357913,-0.05597218,0.04250397,0.005462484,-0.08158997,0,0,0,0,-10,0.1050802,255,0
2.85968,-1.000014,1.239691,-0.1964979,-1.024205,1.27964,-0.1510712,-0.00728671,0.01967199,-0.07691409,0.07667509,0.02186544,-0.1065867,0,0,0,0,-10,0.1036703,255,0
2.884415,-0.9986321,1.240555,-0.1985607,-1.021767,1.280624,-0.1535958,0.03470573,0.03722333,-0.09830288,0.1072337,0.03683111,-0.122766,0,0,0,0,-10,0.1016998,255,0
2.903976,-0.9961889,1.241738,-0.2011927,-1.018564,1.282149,-0.1566911,0.05635015,0.03524619,-0.08412415,0.09940884,0.04012232,-0.1029578,0,0,0,0,-10,0.09971989,255,0
2.925232,-0.9942746,1.24256,-0.2029274,-1.016361,1.283283,-0.1587597,0.1287116,0.06233044,-0.1386593,0.1687852,0.08032933,-0.163064,0,0,0,0,-10,0.09704176,255,0
2.953751,-0.9914193,1.243706,-0.2052697,-1.013447,1.284909,-0.1613262,0.08779358,0.03770666,-0.07955191,0.1009939,0.05203595,-0.09487076,0,0,0,0,-10,0.09521116,255,0
2.97438,-0.9882208,1.244947,-0.2076477,-1.010429,1.286757,-0.1637258,0.0901354,0.03617985,-0.07394403,0.09200385,0.05131939,-0.08102082,0,0,0,0,-10,0.09268193,255,0
2.992691,-0.983263,1.246806,-0.2109989,-1.005931,1.289606,-0.1672953,0.1833955,0.07112587,-0.1363462,0.173037,0.105978,-0.1375834,0,0,0,0,-10,0.09006402,255,0
3.014374,-0.9785157,1.248548,-0.2141352,-1.001867,1.292603,-0.1710041,0.2779385,0.1042558,-0.1878743,0.252172,0.1597118,-0.2001109,0,0,0,0,-10,0.08630252,255,0
